#element,sp_num,g,Level(eV),Uncertainty(eV)
Fe,2,8,12.88464090,5.00000000E-07
Fe,2,6,12.89964980,5.00000000E-07
Fe,2,10,12.84586900,5.00000000E-07
Fe,2,8,12.89231040,5.00000000E-07
Fe,2,14,12.84694220,5.00000000E-07
Fe,2,12,12.86356790,5.00000000E-07
Fe,2,10,12.87876700,5.00000000E-07
Fe,2,8,12.89266280,5.00000000E-07
Fe,2,18,12.85031320,5.00000000E-07
Fe,2,16,12.85797050,5.00000000E-07
Fe,2,14,12.87353440,5.00000000E-07
Fe,2,12,12.89110600,5.00000000E-07
Fe,2,4,12.85037400,5.00000000E-07
Fe,2,6,12.85233070,5.00000000E-07
Fe,2,4,12.85328840,5.00000000E-07
Fe,2,2,12.85422120,5.00000000E-07
Fe,2,8,12.85429090,5.00000000E-07
Fe,2,6,12.85697730,5.00000000E-07
Fe,2,10,12.85476710,5.00000000E-07
Fe,2,12,12.85605720,5.00000000E-07
Fe,2,10,12.85506330,5.00000000E-07
Fe,2,8,12.87136400,5.00000000E-07
Fe,2,6,12.89732250,5.00000000E-07
Fe,2,4,13.24729610,5.00000000E-07
Fe,2,10,12.85738180,5.00000000E-07
Fe,2,8,12.85860080,5.00000000E-07
Fe,2,6,12.87672660,5.00000000E-07
Fe,2,4,12.87812040,5.00000000E-07
Fe,2,10,12.87873960,5.00000000E-07
Fe,2,8,12.87981820,5.00000000E-07
Fe,2,16,12.87927640,5.00000000E-07
Fe,2,14,12.90237400,5.00000000E-07
Fe,2,12,12.91596520,5.00000000E-07
Fe,2,10,12.91822200,5.00000000E-07
Fe,2,12,12.88649630,5.00000000E-07
Fe,2,10,12.88823210,5.00000000E-07
Fe,2,8,12.94158730,5.00000000E-07
Fe,2,6,12.94723090,5.00000000E-07
Fe,2,4,12.97251990,5.00000000E-07
Fe,2,2,12.89033400,1.40000000E-06
Fe,2,8,12.89061410,5.00000000E-07
Fe,2,6,12.89286900,5.00000000E-07
Fe,2,8,12.89445710,5.00000000E-07
Fe,2,6,12.90926500,5.00000000E-07
Fe,2,4,13.00136490,5.00000000E-07
Fe,2,8,12.89720340,5.00000000E-07
Fe,2,6,12.90011190,5.00000000E-07
Fe,2,16,12.90920250,5.00000000E-07
Fe,2,14,12.93345790,5.00000000E-07
Fe,2,4,12.91783700,5.00000000E-07
Fe,2,6,12.95722380,5.00000000E-07
Fe,2,8,13.04569300,5.00000000E-07
Fe,2,10,13.23186480,5.00000000E-07
Fe,2,6,12.92034600,5.00000000E-07
Fe,2,8,12.95406820,5.00000000E-07
Fe,2,14,12.93983430,5.00000000E-07
Fe,2,12,12.96791550,5.00000000E-07
Fe,2,10,13.00203960,5.00000000E-07
Fe,2,8,13.02647750,5.00000000E-07
Fe,2,6,13.04385780,5.00000000E-07
Fe,2,4,13.05411760,5.00000000E-07
Fe,2,10,12.94539730,5.00000000E-07
Fe,2,4,12.96734970,5.00000000E-07
Fe,2,8,12.98181650,5.00000000E-07
Fe,2,2,12.98823040,5.00000000E-07
Fe,2,6,12.99703580,5.00000000E-07
Fe,2,4,12.95701320,5.00000000E-07
Fe,2,10,13.06889900,4.00000000E-06
Fe,2,14,12.97151300,5.00000000E-07
Fe,2,12,12.98926150,5.00000000E-07
Fe,2,14,12.97608030,5.00000000E-07
Fe,2,12,12.99561480,9.00000000E-07
Fe,2,10,13.01061790,2.50000000E-06
Fe,2,8,13.02187900,5.00000000E-07
Fe,2,2,12.98566630,5.00000000E-07
Fe,2,4,13.05769340,5.00000000E-07
Fe,2,6,12.98598800,5.00000000E-07
Fe,2,4,12.99850210,5.00000000E-07
Fe,2,2,13.02903630,5.00000000E-07
Fe,2,10,12.99443850,5.00000000E-07
Fe,2,8,13.03359150,5.00000000E-07
Fe,2,12,13.00140860,5.00000000E-07
Fe,2,10,13.04451130,5.00000000E-07
Fe,2,8,13.07407880,5.00000000E-07
Fe,2,6,13.09654560,5.00000000E-07
Fe,2,8,13.00262360,5.00000000E-07
Fe,2,6,13.03418270,5.00000000E-07
Fe,2,4,13.04689330,5.00000000E-07
Fe,2,10,13.00799460,5.00000000E-07
Fe,2,4,13.08258230,5.00000000E-07
Fe,2,8,13.23744890,5.00000000E-07
Fe,2,6,13.24979080,5.00000000E-07
Fe,2,8,13.01758190,5.00000000E-07
Fe,2,6,13.06538350,5.00000000E-07
Fe,2,4,13.07540250,5.00000000E-07
Fe,2,2,13.07759590,6.00000000E-07
Fe,2,12,13.02622140,5.00000000E-07
Fe,2,10,13.03756990,5.00000000E-07
Fe,2,8,13.05442200,5.00000000E-07
Fe,2,6,13.06969340,5.00000000E-07
Fe,2,6,13.04738360,5.00000000E-07
Fe,2,6,13.04795010,5.00000000E-07
Fe,2,14,13.05415660,5.00000000E-07
Fe,2,12,13.06779520,5.00000000E-07
Fe,2,10,13.08336830,5.00000000E-07
Fe,2,8,13.09145110,5.00000000E-07
Fe,2,12,13.11297620,5.00000000E-07
Fe,2,10,13.15441720,5.00000000E-07
Fe,2,8,13.11449270,5.00000000E-07
Fe,2,6,13.16818490,5.00000000E-07
Fe,2,10,13.14464130,5.00000000E-07
Fe,2,12,13.14799260,5.00000000E-07
Fe,2,2,13.15725890,2.50000000E-06
Fe,2,4,13.19172100,6.00000000E-07
Fe,2,14,13.16504240,5.00000000E-07
Fe,2,6,13.17695740,5.00000000E-07
Fe,2,2,13.20136580,1.10000000E-06
Fe,2,8,13.20159780,5.00000000E-07
Fe,2,4,13.20200220,1.20000000E-06
Fe,2,10,13.21976940,5.00000000E-07
Fe,2,12,13.22284680,5.00000000E-07
Fe,2,10,13.18711280,5.00000000E-07
Fe,2,8,13.21777750,5.00000000E-07
Fe,2,6,13.24327050,5.00000000E-07
Fe,2,4,13.27179180,5.00000000E-07
Fe,2,2,13.30149220,5.00000000E-07
Fe,2,6,13.19257910,6.00000000E-07
Fe,2,8,13.24599940,6.00000000E-07
Fe,2,10,13.29355820,6.00000000E-07
Fe,2,10,13.20444470,5.00000000E-07
Fe,2,8,13.20687270,5.00000000E-07
Fe,2,4,13.22074340,5.00000000E-07
Fe,2,2,13.22129580,6.00000000E-07
Fe,2,6,13.22352510,5.00000000E-07
Fe,2,6,13.21576010,5.00000000E-07
Fe,2,4,13.24668100,1.20000000E-06
Fe,2,6,13.21592910,5.00000000E-07
Fe,2,12,13.22791850,5.00000000E-07
Fe,2,10,13.26713790,7.00000000E-07
Fe,2,10,13.23023080,5.00000000E-07
Fe,2,8,13.28686090,5.00000000E-07
Fe,2,4,13.35760140,5.00000000E-07
Fe,2,6,13.24110060,5.00000000E-07
Fe,2,4,13.27448610,5.00000000E-07
Fe,2,2,13.28814200,5.00000000E-07
Fe,2,8,13.24940030,5.00000000E-07
Fe,2,4,13.32811660,5.00000000E-07
Fe,2,6,13.34759140,5.00000000E-07
Fe,2,2,13.35936430,5.00000000E-07
Fe,2,12,13.25300780,5.00000000E-07
Fe,2,10,13.29331970,5.00000000E-07
Fe,2,8,13.33200210,5.00000000E-07
Fe,2,6,13.33726280,5.00000000E-07
Fe,2,4,13.34133540,5.00000000E-07
Fe,2,2,13.35597460,5.00000000E-07
Fe,2,8,13.25395710,5.00000000E-07
Fe,2,10,13.25694110,5.00000000E-07
Fe,2,6,13.26853250,5.00000000E-07
Fe,2,8,13.27106710,5.00000000E-07
Fe,2,2,13.32266650,5.00000000E-07
Fe,2,6,13.28662660,5.00000000E-07
Fe,2,4,13.38375390,5.00000000E-07
Fe,2,2,13.40103940,5.00000000E-07
Fe,2,8,13.29074740,5.00000000E-07
Fe,2,6,13.33142410,5.00000000E-07
Fe,2,4,13.36883670,5.00000000E-07
Fe,2,6,13.30328940,5.00000000E-07
Fe,2,8,13.32331470,5.00000000E-07
Fe,2,10,13.34989190,5.00000000E-07
Fe,2,12,13.35568680,5.00000000E-07
Fe,2,6,13.31239230,5.00000000E-07
Fe,2,6,13.31687220,5.00000000E-07
Fe,2,4,13.31971440,6.00000000E-07
Fe,2,6,13.35668570,5.00000000E-07
Fe,2,8,13.37626690,5.00000000E-07
Fe,2,10,13.38615760,5.00000000E-07
Fe,2,6,13.40647860,5.00000000E-07
Fe,2,4,13.41408530,5.00000000E-07
Fe,2,4,13.40342810,6.00000000E-07
Fe,2,14,13.40684200,5.00000000E-07
Fe,2,12,13.43839110,5.00000000E-07
Fe,2,10,13.46190630,5.00000000E-07
Fe,2,8,13.47825080,6.00000000E-07
Fe,2,12,13.41280450,5.00000000E-07
Fe,2,10,13.43883410,5.00000000E-07
Fe,2,8,13.45695020,5.00000000E-07
Fe,2,6,13.46641690,5.00000000E-07
Fe,2,10,13.41727190,5.00000000E-07
Fe,2,8,13.45459700,5.00000000E-07
Fe,2,6,13.45717960,5.00000000E-07
Fe,2,4,13.48686340,5.00000000E-07
Fe,2,8,13.41997210,5.00000000E-07
Fe,2,2,13.48862640,5.00000000E-07
Fe,2,4,13.51472660,5.00000000E-07
Fe,2,16,13.43217500,5.00000000E-07
Fe,2,14,13.44781190,5.00000000E-07
Fe,2,12,13.48639480,5.00000000E-07
Fe,2,10,13.50547860,6.00000000E-07
Fe,2,8,13.43559030,5.00000000E-07
Fe,2,6,13.46994710,5.00000000E-07
Fe,2,4,13.49685620,5.00000000E-07
Fe,2,2,13.50524240,7.00000000E-07
Fe,2,4,13.43644520,5.00000000E-07
Fe,2,12,13.45028650,5.00000000E-07
Fe,2,10,13.46109580,5.00000000E-07
Fe,2,8,13.63525380,5.00000000E-07
Fe,2,6,13.64035900,5.00000000E-07
Fe,2,6,13.46830120,5.00000000E-07
Fe,2,8,13.46853390,5.00000000E-07
Fe,2,12,13.46845640,6.00000000E-07
Fe,2,14,13.47072350,5.00000000E-07
Fe,2,4,13.47240820,6.00000000E-07
Fe,2,2,13.47302590,7.00000000E-07
Fe,2,6,13.47862160,6.00000000E-07
Fe,2,8,13.49006490,6.00000000E-07
Fe,2,14,13.48069800,5.00000000E-07
Fe,2,10,13.49803020,5.00000000E-07
Fe,2,12,13.83612440,5.00000000E-07
Fe,2,8,13.85348030,5.00000000E-07
Fe,2,6,13.49041400,5.00000000E-07
Fe,2,4,13.57086170,5.00000000E-07
Fe,2,2,13.57986870,5.00000000E-07
Fe,2,12,13.49069710,5.00000000E-07
Fe,2,14,13.84296660,5.00000000E-07
Fe,2,8,13.50270130,5.00000000E-07
Fe,2,6,13.50592310,5.00000000E-07
Fe,2,14,13.52042860,5.00000000E-07
Fe,2,12,13.56261650,6.00000000E-07
Fe,2,14,13.53282700,5.00000000E-07
Fe,2,12,13.54799290,5.00000000E-07
Fe,2,4,13.57005740,1.50000000E-06
Fe,2,6,13.57076840,1.70000000E-06
Fe,2,8,13.57176540,1.50000000E-06
Fe,2,10,13.57305360,1.60000000E-06
Fe,2,12,13.57460230,1.00000000E-06
Fe,2,8,13.58247900,5.00000000E-07
Fe,2,6,13.70106940,5.00000000E-07
Fe,2,8,13.58515180,5.00000000E-07
Fe,2,12,13.61277140,5.00000000E-07
Fe,2,14,13.68145800,5.00000000E-07
Fe,2,16,13.58763200,5.00000000E-07
Fe,2,14,13.59111110,5.00000000E-07
Fe,2,12,13.60878320,5.00000000E-07
Fe,2,10,13.62737450,5.00000000E-07
Fe,2,4,13.58886310,6.00000000E-07
Fe,2,6,13.59514520,6.00000000E-07
Fe,2,10,13.59179450,5.00000000E-07
Fe,2,8,13.62605220,5.00000000E-07
Fe,2,12,13.59899640,5.00000000E-07
Fe,2,10,13.63929210,5.00000000E-07
Fe,2,10,13.61494540,5.00000000E-07
Fe,2,8,13.65900480,5.00000000E-07
Fe,2,6,13.69136490,5.00000000E-07
Fe,2,4,13.71383610,6.00000000E-07
Fe,2,10,13.61966260,5.00000000E-07
Fe,2,14,13.62879330,5.00000000E-07
Fe,2,12,13.66888670,5.00000000E-07
Fe,2,12,13.63586090,5.00000000E-07
Fe,2,10,13.64631660,5.00000000E-07
Fe,2,8,13.68957520,5.00000000E-07
Fe,2,6,13.64641580,5.00000000E-07
Fe,2,4,13.69545230,6.00000000E-07
Fe,2,8,13.65621980,5.00000000E-07
Fe,2,10,13.65890940,5.00000000E-07
Fe,2,4,13.68870840,5.00000000E-07
Fe,2,6,13.70875400,5.00000000E-07
Fe,2,6,13.67430890,5.00000000E-07
Fe,2,8,13.69642290,5.00000000E-07
Fe,2,4,13.71833140,5.00000000E-07
Fe,2,8,13.70897150,6.00000000E-07
Fe,2,6,13.71411910,6.00000000E-07
Fe,2,10,13.72017690,6.00000000E-07
Fe,2,12,13.72119830,5.00000000E-07
Fe,2,10,13.75530240,5.00000000E-07
Fe,2,10,13.81724720,5.00000000E-07
Fe,2,8,13.85453520,5.00000000E-07
Fe,2,8,13.83420470,5.00000000E-07
Fe,2,6,13.86553270,5.00000000E-07
Fe,2,10,13.84219080,5.00000000E-07
Fe,2,12,13.90685820,6.00000000E-07
Fe,2,12,13.87219670,5.00000000E-07
Fe,2,10,13.87878270,5.00000000E-07
Fe,2,8,13.89526370,5.00000000E-07
Fe,2,6,13.89990280,5.00000000E-07
Fe,2,10,13.89336420,5.00000000E-07
Fe,2,12,13.92889360,6.00000000E-07
Fe,2,8,13.91492500,5.00000000E-07
Fe,2,10,13.93547500,5.00000000E-07
Fe,2,8,13.96156270,5.00000000E-07
Fe,2,6,14.00862050,5.00000000E-07
Fe,2,4,14.03877430,5.00000000E-07
Fe,2,2,14.05610250,6.00000000E-07
Fe,2,8,13.99485480,5.00000000E-07
Fe,2,6,14.03951140,5.00000000E-07
Fe,2,4,14.06988850,6.00000000E-07
Fe,2,2,14.08779690,6.00000000E-07
Fe,2,12,13.99518940,6.00000000E-07
Fe,2,10,14.00277100,5.00000000E-07
Fe,2,6,13.99564590,6.00000000E-07
Fe,2,4,14.00126040,6.00000000E-07
Fe,2,8,14.00609550,6.00000000E-07
Fe,2,14,13.99664240,6.00000000E-07
Fe,2,12,14.00948250,5.00000000E-07
Fe,2,10,13.99670770,6.00000000E-07
Fe,2,8,13.99930670,6.00000000E-07
Fe,2,6,14.00206870,5.00000000E-07
Fe,2,16,14.00743260,6.00000000E-07
Fe,2,14,14.01152680,6.00000000E-07
Fe,2,14,14.01524670,6.00000000E-07
Fe,2,12,14.01525910,6.00000000E-07
Fe,2,12,14.01572890,6.00000000E-07
Fe,2,10,14.01573880,6.00000000E-07
Fe,2,16,14.01659480,6.00000000E-07
Fe,2,14,14.01661200,6.00000000E-07
Fe,2,10,14.01724730,6.00000000E-07
Fe,2,8,14.01726260,6.00000000E-07
Fe,2,8,14.01926370,6.00000000E-07
Fe,2,6,14.01928700,6.00000000E-07
Fe,2,6,14.02129960,6.00000000E-07
Fe,2,4,14.02131770,6.00000000E-07
Fe,2,16,14.02136520,6.00000000E-07
Fe,2,18,14.02137900,6.00000000E-07
Fe,2,4,14.02297170,6.00000000E-07
Fe,2,2,14.02298590,6.00000000E-07
Fe,2,2,14.02391700,6.00000000E-07
Fe,2,8,14.05200230,6.00000000E-07
Fe,2,10,14.05306870,6.00000000E-07
Fe,2,6,14.05293750,6.00000000E-07
Fe,2,8,14.05660040,6.00000000E-07
Fe,2,12,14.05418320,6.00000000E-07
Fe,2,10,14.05815390,6.00000000E-07
Fe,2,4,14.05522420,6.00000000E-07
Fe,2,6,14.05699860,6.00000000E-07
Fe,2,14,14.05834470,6.00000000E-07
Fe,2,12,14.06199200,6.00000000E-07
Fe,2,12,14.07134760,6.00000000E-07
Fe,2,10,14.07136310,6.00000000E-07
Fe,2,14,14.07166160,6.00000000E-07
Fe,2,12,14.07166560,6.00000000E-07
Fe,2,10,14.07169150,6.00000000E-07
Fe,2,8,14.07171410,6.00000000E-07
Fe,2,8,14.07235850,6.00000000E-07
Fe,2,6,14.07238300,6.00000000E-07
Fe,2,6,14.07311270,6.00000000E-07
Fe,2,4,14.07316240,6.00000000E-07
Fe,2,14,14.07334230,6.00000000E-07
Fe,2,16,14.07334310,6.00000000E-07
Fe,2,4,14.07374130,6.00000000E-07
Fe,2,2,14.07378070,6.00000000E-07
Fe,2,12,14.07568940,6.00000000E-07
Fe,2,10,14.07927960,6.00000000E-07
Fe,2,8,14.10368310,6.00000000E-07
Fe,2,6,14.17227400,6.00000000E-07
Fe,2,4,14.08918380,6.00000000E-07
Fe,2,6,14.09384090,6.00000000E-07
Fe,2,12,14.09431380,6.00000000E-07
Fe,2,8,14.09453350,6.00000000E-07
Fe,2,10,14.09606240,6.00000000E-07
Fe,2,4,14.09485200,6.00000000E-07
Fe,2,8,14.09906600,6.00000000E-07
Fe,2,14,14.10070910,6.00000000E-07
Fe,2,12,14.11773870,6.00000000E-07
Fe,2,10,14.17018530,6.00000000E-07
Fe,2,6,14.10519520,6.00000000E-07
Fe,2,6,14.10881970,6.00000000E-07
Fe,2,4,14.10881990,6.00000000E-07
Fe,2,14,14.10954830,6.00000000E-07
Fe,2,12,14.10955090,6.00000000E-07
Fe,2,8,14.10960900,6.00000000E-07
Fe,2,6,14.10962470,6.00000000E-07
Fe,2,10,14.11029480,6.00000000E-07
Fe,2,8,14.11032880,6.00000000E-07
Fe,2,12,14.11057680,6.00000000E-07
Fe,2,10,14.11058300,6.00000000E-07
Fe,2,4,14.11224130,6.00000000E-07
Fe,2,4,14.11662180,6.00000000E-07
Fe,2,8,14.11822250,6.00000000E-07
Fe,2,10,14.11842260,6.00000000E-07
Fe,2,6,14.12607910,6.00000000E-07
Fe,2,10,14.12880930,6.00000000E-07
Fe,2,8,14.15567550,6.00000000E-07
Fe,2,8,14.13207500,6.00000000E-07
Fe,2,6,14.13207790,6.00000000E-07
Fe,2,8,14.13259950,6.00000000E-07
Fe,2,12,14.13313160,6.00000000E-07
Fe,2,10,14.13313270,6.00000000E-07
Fe,2,8,14.13542710,6.00000000E-07
Fe,2,10,14.13681490,6.00000000E-07
Fe,2,8,14.13687480,6.00000000E-07
Fe,2,6,14.14588340,6.00000000E-07
Fe,2,10,14.14593840,6.00000000E-07
Fe,2,8,14.14596080,6.00000000E-07
Fe,2,12,14.14683160,6.00000000E-07
Fe,2,14,14.14715060,6.00000000E-07
Fe,2,8,14.20431570,6.00000000E-07
Fe,2,12,14.15375290,6.00000000E-07
Fe,2,10,14.19401650,6.00000000E-07
Fe,2,8,14.21430440,6.00000000E-07
Fe,2,6,14.23420030,6.00000000E-07
Fe,2,10,14.15405770,6.00000000E-07
Fe,2,8,14.16053000,6.00000000E-07
Fe,2,6,14.16426640,6.00000000E-07
Fe,2,8,14.17557230,6.00000000E-07
Fe,2,6,14.17794950,6.00000000E-07
Fe,2,4,14.18302920,6.00000000E-07
Fe,2,8,14.18323040,6.00000000E-07
Fe,2,4,14.18368940,6.00000000E-07
Fe,2,8,14.18731470,6.00000000E-07
Fe,2,4,14.19183540,6.00000000E-07
Fe,2,6,14.19257080,6.00000000E-07
Fe,2,6,14.19319350,6.00000000E-07
Fe,2,12,14.19810660,6.00000000E-07
Fe,2,10,14.22971530,6.00000000E-07
Fe,2,6,14.20665610,6.00000000E-07
Fe,2,4,14.20815050,6.00000000E-07
Fe,2,2,14.21773350,6.00000000E-07
Fe,2,12,14.24217320,6.00000000E-07
Fe,2,10,14.24305630,6.00000000E-07
Fe,2,8,14.25571340,6.00000000E-07
Fe,2,4,14.25940580,6.00000000E-07
Fe,2,6,14.26412010,6.00000000E-07
Fe,2,10,14.26198470,6.00000000E-07
Fe,2,6,14.30371350,6.00000000E-07
Fe,2,4,14.32586100,6.00000000E-07
Fe,2,2,14.42347870,1.00000000E-06
Fe,2,10,14.42369480,6.00000000E-07
Fe,2,4,14.42379240,7.00000000E-07
Fe,2,6,14.42415410,6.00000000E-07
Fe,2,8,14.42460360,7.00000000E-07
Fe,2,6,14.64223350,6.00000000E-07
Fe,2,4,14.66452210,6.00000000E-07
Fe,2,14,14.68571670,6.00000000E-07
Fe,2,16,14.68571790,6.00000000E-07
Fe,2,12,14.68574030,6.00000000E-07
Fe,2,14,14.68574100,6.00000000E-07
Fe,2,12,14.68612560,6.00000000E-07
Fe,2,10,14.68612560,6.00000000E-07
Fe,2,16,14.68626140,6.00000000E-07
Fe,2,18,14.68626330,6.00000000E-07
Fe,2,10,14.68671160,6.00000000E-07
Fe,2,8,14.68671180,6.00000000E-07
Fe,2,8,14.68736160,6.00000000E-07
Fe,2,6,14.68736230,6.00000000E-07
Fe,2,18,14.68767670,6.00000000E-07
Fe,2,20,14.68767950,6.00000000E-07
Fe,2,4,14.68796420,6.00000000E-07
Fe,2,6,14.68796520,6.00000000E-07
Fe,2,2,14.68842340,7.00000000E-07
Fe,2,4,14.68842460,6.00000000E-07
Fe,2,12,14.74042560,6.00000000E-07
Fe,2,14,14.74042700,6.00000000E-07
Fe,2,10,14.74050650,6.00000000E-07
Fe,2,12,14.74050710,6.00000000E-07
Fe,2,14,14.74055520,6.00000000E-07
Fe,2,16,14.74055700,6.00000000E-07
Fe,2,8,14.74070480,6.00000000E-07
Fe,2,10,14.74070560,6.00000000E-07
Fe,2,6,14.74094420,6.00000000E-07
Fe,2,8,14.74094440,6.00000000E-07
Fe,2,18,14.74099710,2.50000000E-06
Fe,2,16,14.74099710,2.50000000E-06
Fe,2,6,14.74116560,6.00000000E-07
Fe,2,4,14.74116700,6.00000000E-07
Fe,2,8,14.77789090,6.00000000E-07
Fe,2,6,14.77789170,6.00000000E-07
Fe,2,16,14.77805230,2.50000000E-06
Fe,2,14,14.77805480,2.50000000E-06
Fe,2,8,14.77823620,6.00000000E-07
Fe,2,10,14.77823690,6.00000000E-07
Fe,2,10,14.77847540,6.00000000E-07
Fe,2,12,14.77847570,6.00000000E-07
Fe,2,12,14.77847690,6.00000000E-07
Fe,2,14,14.77847790,6.00000000E-07
Fe,2,8,14.80115570,9.00000000E-07
Fe,2,10,14.80116480,6.00000000E-07
Fe,2,14,14.80191800,2.50000000E-06
Fe,2,12,14.80191920,2.50000000E-06
Fe,2,10,14.80320170,6.00000000E-07
Fe,2,12,14.80320360,6.00000000E-07
Fe,2,10,14.81402000,6.00000000E-07
Fe,2,12,14.81402210,6.00000000E-07
Fe,2,14,15.10920730,6.00000000E-07
Fe,2,10,15.14675020,6.00000000E-07
Fe,2,8,15.16297780,6.00000000E-07
Fe,2,12,15.16513180,6.00000000E-07
Fe,2,10,15.19715670,6.00000000E-07
Fe,2,10,15.17009910,6.00000000E-07
Fe,2,8,15.17016200,6.00000000E-07
Fe,2,16,15.23901240,6.00000000E-07
Fe,2,18,15.25103600,6.00000000E-07
Fe,2,8,15.24341800,6.00000000E-07
Fe,2,18,15.24419670,6.00000000E-07
Fe,2,20,15.24437100,6.00000000E-07
Fe,2,10,15.24859280,7.00000000E-07
Fe,2,14,15.24889500,7.00000000E-07
Fe,2,16,15.25234180,6.00000000E-07
Fe,2,12,15.25034230,6.00000000E-07
Fe,2,10,15.25332400,6.00000000E-07
Fe,2,14,15.25196560,6.00000000E-07
Fe,2,12,15.25470370,9.00000000E-07
Fe,2,14,15.27097300,7.00000000E-07
Fe,2,16,15.27961990,6.00000000E-07
Fe,2,16,15.27399790,6.00000000E-07
Fe,2,18,15.27724020,6.00000000E-07
Fe,2,14,15.28100980,7.00000000E-07
Fe,2,12,15.28123580,9.00000000E-07
Fe,2,12,15.28357630,7.00000000E-07
Fe,2,14,15.29413540,6.00000000E-07
Fe,2,12,15.30474570,6.00000000E-07
Fe,2,16,15.29918590,6.00000000E-07
Fe,2,14,15.30147700,6.00000000E-07
Fe,2,12,15.30301400,9.00000000E-07
Fe,2,10,15.30404660,7.00000000E-07
Fe,2,6,15.30339490,7.00000000E-07
Fe,2,8,15.30402000,6.00000000E-07
Fe,2,10,15.30717750,1.00000000E-06
Fe,2,10,15.32811240,6.00000000E-07
Fe,2,14,15.39991980,6.00000000E-07
Fe,2,16,15.41089340,2.00000000E-06
Fe,2,14,15.42365200,7.00000000E-07
Fe,2,16,15.42630270,6.00000000E-07
Fe,2,14,15.42815030,7.00000000E-07
Fe,2,16,15.44624570,1.00000000E-06
Fe,2,14,15.45603190,7.00000000E-07
Fe,2,12,15.80584640,9.00000000E-07
Fe,2,16,15.80608610,7.00000000E-07
Fe,2,14,15.80987130,6.00000000E-07
Fe,2,16,15.81097800,6.00000000E-07
Fe,2,12,15.85376090,1.00000000E-06
Fe,2,14,15.85448460,9.00000000E-07
Fe,2,16,15.85671230,6.00000000E-07
Fe,2,14,15.85698940,6.00000000E-07
Fe,2,10,15.87688340,9.00000000E-07
Fe,2,12,15.87880270,7.00000000E-07
Fe,2,14,15.88364100,7.00000000E-07
Fe,2,16,15.96948150,2.10000000E-06
Fe,2,,16.19921000,5.00000000E-05
Sn,1,1,0.00000000,1.20000000E-06
Sn,1,3,0.20975720,6.00000000E-07
Sn,1,5,0.42497730,5.00000000E-07
Sn,1,5,1.06787030,4.00000000E-07
Sn,1,1,2.12787870,5.00000000E-07
Sn,1,1,4.29490660,4.00000000E-07
Sn,1,3,4.32881927,2.50000000E-07
Sn,1,5,4.78937023,2.50000000E-07
Sn,1,3,4.86725425,2.50000000E-07
Sn,1,5,4.91293660,5.00000000E-07
Sn,1,3,5.24976571,2.50000000E-07
Sn,1,5,5.38465048,2.50000000E-07
Sn,1,7,5.82810410,6.00000000E-07
Sn,1,3,5.37702532,2.50000000E-07
Sn,1,1,5.43039440,5.00000000E-07
Sn,1,5,5.85642100,4.00000000E-07
Sn,1,5,5.41596913,2.50000000E-07
Sn,1,7,5.52672040,4.00000000E-07
Sn,1,9,5.96454100,1.40000000E-05
Sn,1,5,5.47320408,2.50000000E-07
Sn,1,3,5.51837260,4.00000000E-07
Sn,1,7,5.88772390,4.00000000E-07
Sn,1,3,5.77809970,4.00000000E-07
Sn,1,5,5.84531980,5.00000000E-07
Sn,1,3,5.92716880,4.00000000E-07
Sn,1,5,5.97477260,4.00000000E-07
Sn,1,1,5.97806630,1.90000000E-06
Sn,1,3,5.97878570,6.00000000E-07
Sn,1,5,6.49874050,1.40000000E-06
Sn,1,5,6.03423770,9.00000000E-07
Sn,1,3,6.07298580,7.00000000E-07
Sn,1,1,6.13562200,3.00000000E-06
Sn,1,1,6.12558340,4.00000000E-07
Sn,1,7,6.18604570,1.10000000E-06
Sn,1,3,6.21482830,6.00000000E-07
Sn,1,3,6.29296830,5.00000000E-07
Sn,1,5,6.34439460,4.00000000E-07
Sn,1,7,6.83654720,5.00000000E-07
Sn,1,5,6.32455010,9.00000000E-07
Sn,1,3,6.38205170,9.00000000E-07
Sn,1,7,7.08962800,6.00000000E-06
Sn,1,3,6.33721160,5.00000000E-07
Sn,1,1,6.36972940,6.00000000E-07
Sn,1,5,6.84233470,5.00000000E-07
Sn,1,5,6.34309610,5.00000000E-07
Sn,1,7,6.41676140,6.00000000E-07
Sn,1,9,6.87425570,1.10000000E-06
Sn,1,7,6.47802830,5.00000000E-07
Sn,1,11,7.01019700,1.40000000E-05
Sn,1,9,7.01126270,4.00000000E-07
Sn,1,9,6.47870500,1.60000000E-05
Sn,1,7,6.47985920,5.00000000E-07
Sn,1,9,6.99277450,6.00000000E-07
Sn,1,5,7.00365990,4.00000000E-07
Sn,1,5,6.48008040,5.00000000E-07
Sn,1,3,6.53481430,7.00000000E-07
Sn,1,1,6.56121490,5.00000000E-07
Sn,1,3,6.57376020,4.00000000E-07
Sn,1,5,7.08571890,5.00000000E-07
Sn,1,3,6.64465710,5.00000000E-07
Sn,1,5,6.64949650,4.00000000E-07
Sn,1,7,6.67364840,6.00000000E-07
Sn,1,3,6.70392650,7.00000000E-07
Sn,1,5,6.72419840,9.00000000E-07
Sn,1,5,6.72139960,6.00000000E-07
Sn,1,7,6.77621130,5.00000000E-07
Sn,1,9,7.25579170,7.00000000E-07
Sn,1,3,6.72312100,6.00000000E-07
Sn,1,1,6.73087300,1.10000000E-06
Sn,1,5,6.78358590,5.00000000E-07
